date,pair,rate
2020-07-21,USDIDR,14949.2998046875
2020-07-22,USDIDR,14626.8623046875
2020-07-23,USDIDR,14630.0
2020-07-24,USDIDR,14578.904296875
2020-07-27,USDIDR,14603.0
2020-07-28,USDIDR,14614.5
2020-07-29,USDIDR,14633.5
2020-07-30,USDIDR,14458.3447265625
2020-07-31,USDIDR,14486.6689453125
2020-08-03,USDIDR,14593.0
2020-08-04,USDIDR,14540.9208984375
2020-08-05,USDIDR,14720.0
2020-08-06,USDIDR,14307.642578125
2020-08-07,USDIDR,14568.45703125
2020-08-10,USDIDR,14618.0
2020-08-11,USDIDR,14823.7998046875
2020-08-12,USDIDR,14858.5
2020-08-13,USDIDR,14670.8095703125
2020-08-14,USDIDR,14673.4970703125
2020-08-17,USDIDR,14788.0
2020-08-18,USDIDR,14969.400390625
2020-08-19,USDIDR,14598.072265625
2020-08-20,USDIDR,14694.197265625
2020-08-21,USDIDR,14543.412109375
2020-08-24,USDIDR,14764.0
2020-08-25,USDIDR,14629.400390625
2020-08-26,USDIDR,14607.7001953125
2020-08-27,USDIDR,14447.3828125
2020-08-28,USDIDR,14446.00390625
2020-08-31,USDIDR,14618.0
2020-09-01,USDIDR,14599.7001953125
2020-09-02,USDIDR,14818.599609375
2020-09-03,USDIDR,14565.1474609375
2020-09-04,USDIDR,14545.9873046875
2020-09-07,USDIDR,14741.0
2020-09-08,USDIDR,14795.0
2020-09-09,USDIDR,14915.2001953125
2020-09-10,USDIDR,14874.2001953125
2020-09-11,USDIDR,14857.470703125
2020-09-14,USDIDR,14883.0
2020-09-15,USDIDR,14983.5
2020-09-16,USDIDR,14869.599609375
2020-09-17,USDIDR,14812.5869140625
2020-09-18,USDIDR,14788.0
2020-09-21,USDIDR,14728.0
2020-09-22,USDIDR,14839.2001953125
2020-09-23,USDIDR,14742.5859375
2020-09-24,USDIDR,14803.9853515625
2020-09-25,USDIDR,14839.578125
2020-09-28,USDIDR,14863.0
2020-09-29,USDIDR,14893.599609375
2020-09-30,USDIDR,14910.0
2020-10-01,USDIDR,14879.0
2020-10-02,USDIDR,14817.55859375
2020-10-05,USDIDR,14853.0
2020-10-06,USDIDR,14780.1826171875
2020-10-07,USDIDR,14773.0
2020-10-08,USDIDR,14715.5
2020-10-09,USDIDR,14676.99609375
2020-10-12,USDIDR,14693.0
2020-10-13,USDIDR,14484.9921875
2020-10-14,USDIDR,14793.0
2020-10-15,USDIDR,14681.462890625
2020-10-16,USDIDR,14652.5
2020-10-19,USDIDR,14693.0
2020-10-20,USDIDR,14708.0
2020-10-21,USDIDR,14688.0
2020-10-22,USDIDR,14639.775390625
2020-10-23,USDIDR,14639.8525390625
2020-10-26,USDIDR,14642.7822265625
2020-10-27,USDIDR,14724.2001953125
2020-10-28,USDIDR,14653.2744140625
2020-10-29,USDIDR,14777.2001953125
2020-10-30,USDIDR,14818.0
2020-11-02,USDIDR,14586.169921875
2020-11-03,USDIDR,14603.9580078125
2020-11-04,USDIDR,14540.892578125
2020-11-05,USDIDR,14360.0
2020-11-06,USDIDR,14256.0
2020-11-09,USDIDR,14198.671875
2020-11-10,USDIDR,14256.3603515625
2020-11-11,USDIDR,14041.544921875
2020-11-12,USDIDR,13878.9892578125
2020-11-13,USDIDR,14133.4912109375
2020-11-16,USDIDR,14135.5595703125
2020-11-17,USDIDR,14089.2001953125
2020-11-18,USDIDR,14026.451171875
2020-11-19,USDIDR,14110.2001953125
2020-11-20,USDIDR,14189.900390625
2020-11-23,USDIDR,14150.9912109375
2020-11-24,USDIDR,14164.60546875
2020-11-25,USDIDR,14121.7998046875
2020-11-26,USDIDR,14127.470703125
2020-11-27,USDIDR,13897.6689453125
2020-11-30,USDIDR,14061.64453125
2020-12-01,USDIDR,14094.935546875
2020-12-02,USDIDR,14175.0
2020-12-03,USDIDR,14076.419921875
2020-12-04,USDIDR,14092.798828125
2020-12-07,USDIDR,14076.490234375
2020-12-08,USDIDR,14143.0
2020-12-09,USDIDR,14083.0107421875
2020-12-10,USDIDR,14150.0
2020-12-11,USDIDR,14082.5927734375
2020-12-14,USDIDR,14069.1572265625
2020-12-15,USDIDR,14221.900390625
2020-12-16,USDIDR,14190.0
2020-12-17,USDIDR,14070.537109375
2020-12-18,USDIDR,14083.8505859375
2020-12-21,USDIDR,14068.9375
2020-12-22,USDIDR,14100.7314453125
2020-12-23,USDIDR,14324.2001953125
2020-12-24,USDIDR,14146.9013671875
2020-12-25,USDIDR,14148.6435546875
2020-12-28,USDIDR,13911.1435546875
2020-12-29,USDIDR,14126.1201171875
2020-12-30,USDIDR,14069.9091796875
2020-12-31,USDIDR,13832.5595703125
2021-01-01,USDIDR,13932.3740234375
2021-01-04,USDIDR,14022.5009765625
2021-01-05,USDIDR,13931.400390625
2021-01-06,USDIDR,13930.0
2021-01-07,USDIDR,13951.5
2021-01-08,USDIDR,13892.9775390625
2021-01-11,USDIDR,13861.392578125
2021-01-12,USDIDR,14088.7353515625
2021-01-13,USDIDR,14031.078125
2021-01-14,USDIDR,14166.0
2021-01-15,USDIDR,14063.1474609375
2021-01-18,USDIDR,13880.779296875
2021-01-19,USDIDR,14100.7998046875
2021-01-20,USDIDR,14122.0
2021-01-21,USDIDR,14037.2001953125
2021-01-22,USDIDR,13960.76171875
2021-01-25,USDIDR,14012.8955078125
2021-01-26,USDIDR,14148.5
2021-01-27,USDIDR,14142.0
2021-01-28,USDIDR,14195.0
2021-01-29,USDIDR,13854.8642578125
2021-02-01,USDIDR,13828.13671875
2021-02-02,USDIDR,14118.5
2021-02-03,USDIDR,13995.53515625
2021-02-04,USDIDR,13983.9521484375
2021-02-05,USDIDR,14010.4736328125
2021-02-08,USDIDR,14001.103515625
2021-02-09,USDIDR,13990.4599609375
2021-02-10,USDIDR,13989.1884765625
2021-02-11,USDIDR,14027.0
2021-02-12,USDIDR,13976.240234375
2021-02-15,USDIDR,13966.0
2021-02-16,USDIDR,13907.0
2021-02-17,USDIDR,14039.2001953125
2021-02-18,USDIDR,14007.474609375
2021-02-19,USDIDR,13998.1982421875
2021-02-22,USDIDR,13898.4169921875
2021-02-23,USDIDR,14107.6962890625
2021-02-24,USDIDR,14081.6171875
2021-02-25,USDIDR,14097.7998046875
2021-02-26,USDIDR,13968.185546875
2021-03-01,USDIDR,14110.5849609375
2021-03-02,USDIDR,14245.6201171875
2021-03-03,USDIDR,14239.181640625
2021-03-04,USDIDR,14349.0
2021-03-05,USDIDR,14268.8798828125
2021-03-08,USDIDR,14287.392578125
2021-03-09,USDIDR,14344.4755859375
2021-03-10,USDIDR,14393.0
2021-03-11,USDIDR,14398.0
2021-03-12,USDIDR,14283.900390625
2021-03-15,USDIDR,14385.208984375
2021-03-16,USDIDR,14464.0
2021-03-17,USDIDR,14427.5
2021-03-18,USDIDR,14403.0
2021-03-19,USDIDR,14431.0
2021-03-22,USDIDR,14372.2001953125
2021-03-23,USDIDR,14375.7998046875
2021-03-24,USDIDR,14505.5
2021-03-25,USDIDR,14460.0
2021-03-26,USDIDR,14456.400390625
2021-03-29,USDIDR,14411.0
2021-03-30,USDIDR,14511.7001953125
2021-03-31,USDIDR,14605.0
2021-04-01,USDIDR,14606.0
2021-04-02,USDIDR,14553.0
2021-04-05,USDIDR,14518.0
2021-04-06,USDIDR,14529.2001953125
2021-04-07,USDIDR,14460.2998046875
2021-04-08,USDIDR,14641.0
2021-04-09,USDIDR,14660.7001953125
2021-04-12,USDIDR,14558.0
2021-04-13,USDIDR,14611.900390625
2021-04-14,USDIDR,14621.099609375
2021-04-15,USDIDR,14673.7998046875
2021-04-16,USDIDR,14616.0
2021-04-19,USDIDR,14558.0
2021-04-20,USDIDR,14570.0
2021-04-21,USDIDR,14543.2001953125
2021-04-22,USDIDR,14564.2001953125
2021-04-23,USDIDR,14606.599609375
2021-04-26,USDIDR,14518.0
2021-04-27,USDIDR,14459.599609375
2021-04-28,USDIDR,14516.400390625
2021-04-29,USDIDR,14519.0
2021-04-30,USDIDR,14439.7001953125
2021-05-03,USDIDR,14438.0
2021-05-04,USDIDR,14399.099609375
2021-05-05,USDIDR,14482.5
2021-05-06,USDIDR,14399.5
2021-05-07,USDIDR,14283.7998046875
2021-05-10,USDIDR,14278.0
2021-05-11,USDIDR,14189.599609375
2021-05-12,USDIDR,14220.0
2021-05-13,USDIDR,14347.0
2021-05-14,USDIDR,14300.2998046875
2021-05-17,USDIDR,14191.0
2021-05-18,USDIDR,14344.5
2021-05-19,USDIDR,14362.2998046875
2021-05-20,USDIDR,14389.7001953125
2021-05-21,USDIDR,14397.2998046875
2021-05-24,USDIDR,14348.0
2021-05-25,USDIDR,14365.0
2021-05-26,USDIDR,14371.400390625
2021-05-27,USDIDR,14310.0
2021-05-28,USDIDR,14318.0
2021-05-31,USDIDR,14278.0
2021-06-01,USDIDR,14247.5
2021-06-02,USDIDR,14251.5
2021-06-03,USDIDR,14290.7001953125
2021-06-04,USDIDR,14360.0
2021-06-07,USDIDR,14288.0
2021-06-08,USDIDR,14246.5
2021-06-09,USDIDR,14281.0
2021-06-10,USDIDR,14300.0
2021-06-11,USDIDR,14248.5
2021-06-14,USDIDR,14182.0
2021-06-15,USDIDR,14267.5
2021-06-16,USDIDR,14280.2998046875
2021-06-17,USDIDR,14466.5
2021-06-18,USDIDR,14554.7001953125
2021-06-21,USDIDR,14368.0
2021-06-22,USDIDR,14388.7998046875
2021-06-23,USDIDR,14495.0
2021-06-24,USDIDR,14413.2998046875
2021-06-25,USDIDR,14511.2001953125
2021-06-28,USDIDR,14418.0
2021-06-29,USDIDR,14525.0
2021-06-30,USDIDR,14629.099609375
2021-07-01,USDIDR,14601.599609375
2021-07-02,USDIDR,14581.400390625
2021-07-05,USDIDR,14526.0
2021-07-06,USDIDR,14495.0
2021-07-07,USDIDR,14568.7001953125
2021-07-08,USDIDR,14569.2001953125
2021-07-09,USDIDR,14618.7001953125
2021-07-12,USDIDR,14521.0
2021-07-13,USDIDR,14558.5
2021-07-14,USDIDR,14542.099609375
2021-07-15,USDIDR,14473.0
2021-07-16,USDIDR,14563.0
2021-07-19,USDIDR,14491.0
2021-07-20,USDIDR,14664.5
2021-07-21,USDIDR,14620.0
2021-07-22,USDIDR,14536.0
2021-07-23,USDIDR,14548.7001953125
2021-07-26,USDIDR,14486.0
2021-07-27,USDIDR,14523.5
2021-07-28,USDIDR,14554.0
2021-07-29,USDIDR,14462.599609375
2021-07-30,USDIDR,14450.0
2021-08-02,USDIDR,14456.0
2021-08-03,USDIDR,14397.400390625
2021-08-04,USDIDR,14349.5
2021-08-05,USDIDR,14338.599609375
2021-08-06,USDIDR,14385.5
2021-08-09,USDIDR,14346.0
2021-08-10,USDIDR,14402.099609375
2021-08-11,USDIDR,14393.099609375
2021-08-12,USDIDR,14395.0
2021-08-13,USDIDR,14341.0
2021-08-16,USDIDR,14381.0
2021-08-17,USDIDR,14363.0
2021-08-18,USDIDR,14425.099609375
2021-08-19,USDIDR,14454.2001953125
2021-08-20,USDIDR,14493.400390625
2021-08-23,USDIDR,14446.0
2021-08-24,USDIDR,14430.0
2021-08-25,USDIDR,14448.7001953125
2021-08-26,USDIDR,14465.7001953125
2021-08-27,USDIDR,14449.2998046875
2021-08-30,USDIDR,14411.0
2021-08-31,USDIDR,14362.0
2021-09-01,USDIDR,14246.5
2021-09-02,USDIDR,14269.2001953125
2021-09-03,USDIDR,14245.5
2021-09-06,USDIDR,14256.0
2021-09-07,USDIDR,14231.400390625
2021-09-08,USDIDR,14279.2001953125
2021-09-09,USDIDR,14326.400390625
2021-09-10,USDIDR,14258.7998046875
2021-09-13,USDIDR,14196.0
2021-09-14,USDIDR,14291.599609375
2021-09-15,USDIDR,14249.7001953125
2021-09-16,USDIDR,14264.5
2021-09-17,USDIDR,14283.900390625
2021-09-20,USDIDR,14221.0
2021-09-21,USDIDR,14320.5
2021-09-22,USDIDR,14237.5
2021-09-23,USDIDR,14279.2001953125
2021-09-24,USDIDR,14286.5
2021-09-27,USDIDR,14251.0
2021-09-28,USDIDR,14242.5
2021-09-29,USDIDR,14318.599609375
2021-09-30,USDIDR,14385.0
2021-10-01,USDIDR,14328.599609375
2021-10-04,USDIDR,14301.0
2021-10-05,USDIDR,14300.5
2021-10-06,USDIDR,14246.0
2021-10-07,USDIDR,14232.400390625
2021-10-08,USDIDR,14170.7998046875
2021-10-11,USDIDR,14216.0
2021-10-12,USDIDR,14194.0
2021-10-13,USDIDR,14221.2001953125
2021-10-14,USDIDR,14219.7001953125
2021-10-15,USDIDR,14078.5
2021-10-18,USDIDR,14067.0
2021-10-19,USDIDR,14157.2001953125
2021-10-20,USDIDR,14116.7998046875
2021-10-21,USDIDR,14119.7998046875
2021-10-22,USDIDR,14175.0
2021-10-25,USDIDR,14116.0
2021-10-26,USDIDR,14193.5
2021-10-27,USDIDR,14175.7001953125
2021-10-28,USDIDR,14217.099609375
2021-10-29,USDIDR,14229.0
2021-11-01,USDIDR,14228.5
2021-11-02,USDIDR,14276.599609375
2021-11-03,USDIDR,14289.900390625
2021-11-04,USDIDR,14366.0
2021-11-05,USDIDR,14414.0
2021-11-08,USDIDR,14319.7998046875
2021-11-09,USDIDR,14252.0
2021-11-10,USDIDR,14290.0
2021-11-11,USDIDR,14302.400390625
2021-11-12,USDIDR,14261.7001953125
2021-11-15,USDIDR,14186.7001953125
2021-11-16,USDIDR,14185.400390625
2021-11-17,USDIDR,14274.2001953125
2021-11-18,USDIDR,14223.7998046875
2021-11-19,USDIDR,14204.7001953125
2021-11-22,USDIDR,14265.099609375
2021-11-23,USDIDR,14259.599609375
2021-11-24,USDIDR,14272.5
2021-11-25,USDIDR,14303.400390625
2021-11-26,USDIDR,14320.0
2021-11-29,USDIDR,14408.2001953125
2021-11-30,USDIDR,14377.0
2021-12-01,USDIDR,14333.0
2021-12-02,USDIDR,14376.0
2021-12-03,USDIDR,14443.7998046875
2021-12-06,USDIDR,14514.0
2021-12-07,USDIDR,14490.0
2021-12-08,USDIDR,14393.2998046875
2021-12-09,USDIDR,14335.0
2021-12-10,USDIDR,14297.400390625
2021-12-13,USDIDR,14351.900390625
2021-12-14,USDIDR,14324.7001953125
2021-12-15,USDIDR,14342.5
2021-12-16,USDIDR,14297.5
2021-12-17,USDIDR,14380.0
2021-12-20,USDIDR,14385.7001953125
2021-12-21,USDIDR,14388.7001953125
2021-12-22,USDIDR,14263.900390625
2021-12-23,USDIDR,14193.7998046875
2021-12-24,USDIDR,14167.7998046875
2021-12-27,USDIDR,14189.2998046875
2021-12-28,USDIDR,14220.0
2021-12-29,USDIDR,14238.2001953125
2021-12-30,USDIDR,14237.0
2021-12-31,USDIDR,14285.2001953125
2022-01-03,USDIDR,14215.0
2022-01-04,USDIDR,14283.599609375
2022-01-05,USDIDR,14385.5
2022-01-06,USDIDR,14446.5
2022-01-07,USDIDR,14408.0
2022-01-10,USDIDR,14318.5
2022-01-11,USDIDR,14313.0
2022-01-12,USDIDR,14277.0
2022-01-13,USDIDR,14298.900390625
2022-01-14,USDIDR,14276.0
2022-01-17,USDIDR,14314.5
2022-01-18,USDIDR,14349.7001953125
2022-01-19,USDIDR,14382.2998046875
2022-01-20,USDIDR,14362.7998046875
2022-01-21,USDIDR,14343.0
2022-01-24,USDIDR,14329.7001953125
2022-01-25,USDIDR,14365.0
2022-01-26,USDIDR,14330.5
2022-01-27,USDIDR,14366.400390625
2022-01-28,USDIDR,14389.2001953125
2022-01-31,USDIDR,14381.599609375
2022-02-01,USDIDR,14350.0
2022-02-02,USDIDR,14322.2998046875
2022-02-03,USDIDR,14363.7998046875
2022-02-04,USDIDR,14377.0
2022-02-07,USDIDR,14400.400390625
2022-02-08,USDIDR,14405.599609375
2022-02-09,USDIDR,14379.5
2022-02-10,USDIDR,14334.2001953125
2022-02-11,USDIDR,14328.0
2022-02-14,USDIDR,14344.7001953125
2022-02-15,USDIDR,14303.0
2022-02-16,USDIDR,14260.599609375
2022-02-17,USDIDR,14274.400390625
2022-02-18,USDIDR,14348.0
2022-02-21,USDIDR,14365.900390625
2022-02-22,USDIDR,14355.0
2022-02-23,USDIDR,14395.0
2022-02-24,USDIDR,14365.0
2022-02-25,USDIDR,14452.5
2022-02-28,USDIDR,14334.2001953125
2022-03-01,USDIDR,14360.0
2022-03-02,USDIDR,14425.0
2022-03-03,USDIDR,14387.5
2022-03-04,USDIDR,14358.400390625
2022-03-07,USDIDR,14381.7001953125
2022-03-08,USDIDR,14406.400390625
2022-03-09,USDIDR,14362.7001953125
2022-03-10,USDIDR,14251.0
2022-03-11,USDIDR,14275.0
2022-03-14,USDIDR,14325.5
2022-03-15,USDIDR,14347.5
2022-03-16,USDIDR,14305.2998046875
2022-03-17,USDIDR,14263.5
2022-03-18,USDIDR,14326.0
2022-03-21,USDIDR,14342.2998046875
2022-03-22,USDIDR,14345.0
2022-03-23,USDIDR,14345.5
2022-03-24,USDIDR,14389.0
2022-03-25,USDIDR,14337.099609375
2022-03-28,USDIDR,14334.0
2022-03-29,USDIDR,14373.0
2022-03-30,USDIDR,14334.0
2022-03-31,USDIDR,14327.5
2022-04-01,USDIDR,14351.0
2022-04-04,USDIDR,14361.0
2022-04-05,USDIDR,14322.2998046875
2022-04-06,USDIDR,14365.5
2022-04-07,USDIDR,14382.0
2022-04-08,USDIDR,14385.0
2022-04-11,USDIDR,14355.0
2022-04-12,USDIDR,14360.7001953125
2022-04-13,USDIDR,14364.2001953125
2022-04-14,USDIDR,14360.2001953125
2022-04-15,USDIDR,14383.900390625
2022-04-18,USDIDR,14337.0
2022-04-19,USDIDR,14353.7998046875
2022-04-20,USDIDR,14364.900390625
2022-04-21,USDIDR,14351.0
2022-04-22,USDIDR,14382.0
2022-04-25,USDIDR,14350.0
2022-04-26,USDIDR,14478.0
2022-04-27,USDIDR,14466.0
2022-04-28,USDIDR,14447.5
2022-04-29,USDIDR,14502.0
2022-05-02,USDIDR,14490.0
2022-05-03,USDIDR,14522.599609375
2022-05-04,USDIDR,14491.0
2022-05-05,USDIDR,14425.0
2022-05-06,USDIDR,14458.7001953125
2022-05-09,USDIDR,14490.0
2022-05-10,USDIDR,14552.2001953125
2022-05-11,USDIDR,14520.7998046875
2022-05-12,USDIDR,14543.400390625
2022-05-13,USDIDR,14632.099609375
2022-05-16,USDIDR,14606.0
2022-05-17,USDIDR,14645.0
2022-05-18,USDIDR,14630.599609375
2022-05-19,USDIDR,14740.0
2022-05-20,USDIDR,14626.7998046875
2022-05-23,USDIDR,14645.0
2022-05-24,USDIDR,14619.2001953125
2022-05-25,USDIDR,14635.7998046875
2022-05-26,USDIDR,14597.0
2022-05-27,USDIDR,14584.2001953125
2022-05-30,USDIDR,14570.0
2022-05-31,USDIDR,14538.400390625
2022-06-01,USDIDR,14543.900390625
2022-06-02,USDIDR,14531.5
2022-06-03,USDIDR,14426.7998046875
2022-06-06,USDIDR,14431.0
2022-06-07,USDIDR,14435.2001953125
2022-06-08,USDIDR,14458.7998046875
2022-06-09,USDIDR,14495.2998046875
2022-06-10,USDIDR,14611.7998046875
2022-06-13,USDIDR,14546.0
2022-06-14,USDIDR,14795.0
2022-06-15,USDIDR,14740.7998046875
2022-06-16,USDIDR,14681.0
2022-06-17,USDIDR,14776.099609375
2022-06-20,USDIDR,14816.0
2022-06-21,USDIDR,14827.7001953125
2022-06-22,USDIDR,14831.7001953125
2022-06-23,USDIDR,14843.0
2022-06-24,USDIDR,14841.7998046875
2022-06-27,USDIDR,14841.0
2022-06-28,USDIDR,14791.0
2022-06-29,USDIDR,14857.0
2022-06-30,USDIDR,14877.0
2022-07-01,USDIDR,14921.900390625
2022-07-04,USDIDR,14931.0
2022-07-05,USDIDR,15008.0
2022-07-06,USDIDR,15037.0
2022-07-07,USDIDR,15010.0
2022-07-08,USDIDR,14964.599609375
2022-07-11,USDIDR,14970.0
2022-07-12,USDIDR,14989.099609375
2022-07-13,USDIDR,15010.0
2022-07-14,USDIDR,15030.400390625
2022-07-15,USDIDR,15037.099609375
2022-07-18,USDIDR,14986.0
2022-07-19,USDIDR,14977.0
2022-07-20,USDIDR,14960.7998046875
2022-07-21,USDIDR,15022.0
2022-07-22,USDIDR,15004.2001953125
2022-07-25,USDIDR,15011.0
2022-07-26,USDIDR,14978.0
2022-07-27,USDIDR,14982.7998046875
2022-07-28,USDIDR,14914.2001953125
2022-07-29,USDIDR,14849.099609375
2022-08-01,USDIDR,14826.0
2022-08-02,USDIDR,14838.0
2022-08-03,USDIDR,14890.099609375
2022-08-04,USDIDR,14900.0
2022-08-05,USDIDR,14884.7001953125
2022-08-08,USDIDR,14886.0
2022-08-09,USDIDR,14831.2001953125
2022-08-10,USDIDR,14856.7001953125
2022-08-11,USDIDR,14756.900390625
2022-08-12,USDIDR,14724.2001953125
2022-08-15,USDIDR,14661.0
2022-08-16,USDIDR,14776.400390625
2022-08-17,USDIDR,14747.099609375
2022-08-18,USDIDR,14764.099609375
2022-08-19,USDIDR,14845.7001953125
2022-08-22,USDIDR,14831.0
2022-08-23,USDIDR,14933.5
2022-08-24,USDIDR,14850.0
2022-08-25,USDIDR,14845.0
2022-08-26,USDIDR,14773.0
2022-08-29,USDIDR,14811.0
2022-08-30,USDIDR,14895.0
2022-08-31,USDIDR,14850.0
2022-09-01,USDIDR,14855.0
2022-09-02,USDIDR,14902.099609375
2022-09-05,USDIDR,14890.0
2022-09-06,USDIDR,14882.2998046875
2022-09-07,USDIDR,14904.0
2022-09-08,USDIDR,14865.2998046875
2022-09-09,USDIDR,14892.2998046875
2022-09-12,USDIDR,14823.0
2022-09-13,USDIDR,14858.7001953125
2022-09-14,USDIDR,14954.900390625
2022-09-15,USDIDR,14915.0
2022-09-16,USDIDR,14933.599609375
2022-09-19,USDIDR,14946.0
2022-09-20,USDIDR,14985.7998046875
2022-09-21,USDIDR,15008.599609375
2022-09-22,USDIDR,15019.0
2022-09-23,USDIDR,15026.599609375
2022-09-26,USDIDR,15031.0
2022-09-27,USDIDR,15204.0
2022-09-28,USDIDR,15167.2001953125
2022-09-29,USDIDR,15175.2998046875
2022-09-30,USDIDR,15175.2001953125
2022-10-03,USDIDR,15221.0
2022-10-04,USDIDR,15290.0
2022-10-05,USDIDR,15180.0
2022-10-06,USDIDR,15206.7001953125
2022-10-07,USDIDR,15215.7998046875
2022-10-10,USDIDR,15246.0
2022-10-11,USDIDR,15343.0
2022-10-12,USDIDR,15338.5
2022-10-13,USDIDR,15318.599609375
2022-10-14,USDIDR,15364.0
2022-10-17,USDIDR,15420.0
2022-10-18,USDIDR,15441.400390625
2022-10-19,USDIDR,15466.2001953125
2022-10-20,USDIDR,15620.0
2022-10-21,USDIDR,15562.0
2022-10-24,USDIDR,15626.0
2022-10-25,USDIDR,15586.5
2022-10-26,USDIDR,15549.0
2022-10-27,USDIDR,15502.7001953125
2022-10-28,USDIDR,15554.2001953125
2022-10-31,USDIDR,15549.2001953125
2022-11-01,USDIDR,15649.0
2022-11-02,USDIDR,15690.0
2022-11-03,USDIDR,15696.0
2022-11-04,USDIDR,15780.0
2022-11-07,USDIDR,15609.5
2022-11-08,USDIDR,15675.0
2022-11-09,USDIDR,15645.0
2022-11-10,USDIDR,15671.5
2022-11-11,USDIDR,15500.0
2022-11-14,USDIDR,15473.900390625
2022-11-15,USDIDR,15530.099609375
2022-11-16,USDIDR,15557.0
2022-11-17,USDIDR,15655.0
2022-11-18,USDIDR,15720.0
2022-11-21,USDIDR,15629.400390625
2022-11-22,USDIDR,15755.0
2022-11-23,USDIDR,15671.0
2022-11-24,USDIDR,15619.599609375
2022-11-25,USDIDR,15605.0
2022-11-28,USDIDR,15675.099609375
2022-11-29,USDIDR,15746.0
2022-11-30,USDIDR,15726.5
2022-12-01,USDIDR,15634.5
2022-12-02,USDIDR,15355.5
2022-12-05,USDIDR,15421.0
2022-12-06,USDIDR,15520.2998046875
2022-12-07,USDIDR,15623.0
2022-12-08,USDIDR,15596.0
2022-12-09,USDIDR,15590.0
2022-12-12,USDIDR,15582.0
2022-12-13,USDIDR,15676.2998046875
2022-12-14,USDIDR,15554.7001953125
2022-12-15,USDIDR,15481.0
2022-12-16,USDIDR,15626.0
2022-12-19,USDIDR,15615.900390625
2022-12-20,USDIDR,15567.5
2022-12-21,USDIDR,15556.0
2022-12-22,USDIDR,15513.0
2022-12-23,USDIDR,15563.0
2022-12-26,USDIDR,15565.900390625
2022-12-27,USDIDR,15607.0
2022-12-28,USDIDR,15617.5
2022-12-29,USDIDR,15789.0
2022-12-30,USDIDR,15620.0
2023-01-02,USDIDR,15508.7998046875
2023-01-03,USDIDR,15550.0
2023-01-04,USDIDR,15571.7998046875
2023-01-05,USDIDR,15560.0
2023-01-06,USDIDR,15620.0
2023-01-09,USDIDR,15602.2998046875
2023-01-10,USDIDR,15580.0
2023-01-11,USDIDR,15528.900390625
2023-01-12,USDIDR,15414.0
2023-01-13,USDIDR,15172.0
2023-01-16,USDIDR,15114.7998046875
2023-01-17,USDIDR,15082.0
2023-01-18,USDIDR,15162.0
2023-01-19,USDIDR,15096.0
2023-01-20,USDIDR,15141.0
2023-01-23,USDIDR,15055.900390625
2023-01-24,USDIDR,15007.0
2023-01-25,USDIDR,14955.5
2023-01-26,USDIDR,14938.7001953125
2023-01-27,USDIDR,14942.5
2023-01-30,USDIDR,14970.400390625
2023-01-31,USDIDR,14995.0
2023-02-01,USDIDR,14990.7001953125
2023-02-02,USDIDR,14855.0
2023-02-03,USDIDR,14881.0
2023-02-06,USDIDR,15078.7998046875
2023-02-07,USDIDR,15200.0
2023-02-08,USDIDR,15147.0
2023-02-09,USDIDR,15117.0
2023-02-10,USDIDR,15140.0
2023-02-13,USDIDR,15182.2001953125
2023-02-14,USDIDR,15211.0
2023-02-15,USDIDR,15179.0
2023-02-16,USDIDR,15210.0
2023-02-17,USDIDR,15142.0
2023-02-20,USDIDR,15159.0
2023-02-21,USDIDR,15162.5
2023-02-22,USDIDR,15233.0
2023-02-23,USDIDR,15192.0
2023-02-24,USDIDR,15210.0
2023-02-27,USDIDR,15257.7001953125
2023-02-28,USDIDR,15209.0
2023-03-01,USDIDR,15240.0
2023-03-02,USDIDR,15243.0
2023-03-03,USDIDR,15322.0
2023-03-06,USDIDR,15255.099609375
2023-03-07,USDIDR,15352.0
2023-03-08,USDIDR,15437.0
2023-03-09,USDIDR,15450.0
2023-03-10,USDIDR,15489.0
2023-03-13,USDIDR,15472.599609375
2023-03-14,USDIDR,15409.0
2023-03-15,USDIDR,15372.0
2023-03-16,USDIDR,15479.0
2023-03-17,USDIDR,15422.0
2023-03-20,USDIDR,15368.5
2023-03-21,USDIDR,15340.0
2023-03-22,USDIDR,15294.0
2023-03-23,USDIDR,15251.0
2023-03-24,USDIDR,15047.0
2023-03-27,USDIDR,15148.0
2023-03-28,USDIDR,15107.5
2023-03-29,USDIDR,15061.0
2023-03-30,USDIDR,15031.5
2023-03-31,USDIDR,15020.0
2023-04-03,USDIDR,14988.0
2023-04-04,USDIDR,14915.0
2023-04-05,USDIDR,14958.0
2023-04-06,USDIDR,14956.0
2023-04-07,USDIDR,14932.0
2023-04-10,USDIDR,14906.0
2023-04-11,USDIDR,14955.0
2023-04-12,USDIDR,14913.0
2023-04-13,USDIDR,14823.5
2023-04-14,USDIDR,14720.0
2023-04-17,USDIDR,14693.0
2023-04-18,USDIDR,14860.0
2023-04-19,USDIDR,14890.0
2023-04-20,USDIDR,15006.0
2023-04-21,USDIDR,14946.0
2023-04-24,USDIDR,14838.0
2023-04-25,USDIDR,14945.0
2023-04-26,USDIDR,14935.0
2023-04-27,USDIDR,14841.5
2023-04-28,USDIDR,14684.0
2023-05-01,USDIDR,14663.0
2023-05-02,USDIDR,14671.5
2023-05-03,USDIDR,14752.5
2023-05-04,USDIDR,14680.5
2023-05-05,USDIDR,14700.0
